"","Phase","week","year","monthname","yearmonth","state","newcases","UE_unweight","UE_weight","CLF_unweight","CLF_weight","scenario","unemp_rt_unweight","unemp_rt_weight"
"38",2,14,2020,"Sep","2020 September","Arkansas",19129.3266283384,89.2440253248948,163795.335065857,857.396267310019,1324252.61099832,"scenario 2",0.104087256648419,0.123688889646497
"39",2,17,2020,"Oct","2020 October","Arkansas",17154.5067950085,69.0681516007143,162972.384969167,914.530630514304,1324357.4308402,"scenario 2",0.075523059913119,0.123057704192269
"40",3,19,2020,"Nov","2020 November","Arkansas",22947.8811579127,52.5418592622596,161762.703193379,893.70050856658,1349439.62070078,"scenario 2",0.0587913498522367,0.119873983772148
"41",3,21,2020,"Dec","2020 December","Arkansas",36134.5004335318,47.599392919536,153481.609512473,886.038816871028,1378177.53183825,"scenario 2",0.0537215661585,0.111365630310164
"42",3,22,2021,"Jan","2021 January","Arkansas",25548.4382997378,52.3780641132004,156712.342494666,922.556813080536,1362946.37504769,"scenario 2",0.0567748927443323,0.114980563699128
"43",3,24,2021,"Feb","2021 February","Arkansas",15564.9569475603,58.1355391964814,168177.500353606,864.774339189947,1356194.78649609,"scenario 2",0.067226253788865,0.124006891951055
"44",3,26,2021,"Mar","2021 March","Arkansas",20557.5844817607,52.9103369719553,166989.564146207,862.028466769519,1355101.60872189,"scenario 2",0.0613788743778248,0.123230289943873
"45",1,2,2020,"May","2020 May","California",226559.354922616,273.051461094663,3804447.75977659,4037.22297263418,18733320.1174585,"scenario 2",0.0676334854293431,0.203084543258888
"46",1,6,2020,"Jun","2020 June","California",181749.617738302,556.947971468839,3857381.38914958,3789.26481098893,18726020.6189468,"scenario 2",0.146980482824447,0.20599044867262
"47",1,10,2020,"Jul","2020 July","California",178532.731703337,661.366629327567,3887567.53420778,3678.75649414746,18850890.9062704,"scenario 2",0.179779942048281,0.206227257562382
"48",2,13,2020,"Aug","2020 August","California",233944.215196968,856.098451178972,3864076.18249866,3728.30191454243,18821505.2208302,"scenario 2",0.229621546431022,0.20530112428108
"49",2,14,2020,"Sep","2020 September","California",145054.1695488,848.042642807192,3834191.31465016,4435.97788823026,18870527.4525641,"scenario 2",0.191173775923739,0.203184109415509
"50",2,17,2020,"Oct","2020 October","California",116479.136050809,614.793379097317,3841137.1853777,4668.04434524075,18736152.756593,"scenario 2",0.131702557565487,0.205012055317816
"51",3,19,2020,"Nov","2020 November","California",218587.389696335,492.130065093562,3873707.87547973,4566.72159802068,18669627.6855034,"scenario 2",0.107764411412086,0.207487151898995
"52",3,21,2020,"Dec","2020 December","California",855601.744749766,542.935235465259,3767165.62865086,3973.72615689616,18604937.2499538,"scenario 2",0.136631265977659,0.202482038936209
"53",3,22,2021,"Jan","2021 January","California",280618.035916225,549.18282209142,3809422.86419107,4087.83367688306,18470839.9138027,"scenario 2",0.134345686615647,0.206239828939473
"54",3,24,2021,"Feb","2021 February","California",106033.232601781,581.514265583445,3884570.95672535,4544.8226767146,18531798.3637776,"scenario 2",0.127950925030108,0.209616513220766
"55",3,26,2021,"Mar","2021 March","California",163238.940114521,591.937076802011,3892723.23144345,4366.32730731078,18477330.1690905,"scenario 2",0.135568645028259,0.210675633103927
"56",1,2,2020,"May","2020 May","Colorado",37382.3483065727,59.9597446540398,345072.54729105,628.693266095185,3122291.99694682,"scenario 2",0.0953720166695119,0.110518986574121
"57",1,6,2020,"Jun","2020 June","Colorado",31226.5459142551,104.116579306193,352037.591486757,590.06032677902,3056971.42035149,"scenario 2",0.176450736612878,0.115158941016949
"58",1,10,2020,"Jul","2020 July","Colorado",31402.486667162,118.530308790714,349855.674404504,721.007652872872,3075974.88834534,"scenario 2",0.164395354637954,0.113738143874348
"59",2,13,2020,"Aug","2020 August","Colorado",36946.409052562,174.591220064149,352732.979484654,756.166646910576,3075548.60525311,"scenario 2",0.230889871667133,0.114689450487688
"60",2,14,2020,"Sep","2020 September","Colorado",25572.2854634699,170.217723083789,342331.03574409,770.849522144893,3108888.66008561,"scenario 2",0.220818354547535,0.110113636470553
"61",2,17,2020,"Oct","2020 October","Colorado",22601.3345382551,148.625235817497,342618.230964874,796.017727018507,3142591.54945682,"scenario 2",0.186710962297503,0.109024104969701
"62",3,19,2020,"Nov","2020 November","Colorado",35171.7333829208,128.751362072584,349069.014465878,735.991573950893,3162103.17970844,"scenario 2",0.174935918602207,0.110391405538532
"63",3,21,2020,"Dec","2020 December","Colorado",74720.8716945066,134.541356471903,381040.974514432,765.749043671903,3158114.23430564,"scenario 2",0.175699019912259,0.120654588860434
"64",3,22,2021,"Jan","2021 January","Colorado",41204.8300293688,104.346601897866,354658.649289723,770.524746928895,3126949.15205052,"scenario 2",0.13542277819598,0.113420024453277
"65",3,24,2021,"Feb","2021 February","Colorado",20540.9100428403,117.562349047496,340693.823899232,754.180876735841,3121416.13622782,"scenario 2",0.155880840623162,0.109147197627726
"66",3,26,2021,"Mar","2021 March","Colorado",29190.4041161434,114.757527492607,344808.881551906,751.758616336541,3110002.72403086,"scenario 2",0.15265209470008,0.110870925895847
"67",1,2,2020,"May","2020 May","Connecticut",28322.9230150996,50.2236825880853,257214.753884926,487.733451267201,1788534.6925157,"scenario 2",0.102973627208872,0.14381311973498
"68",1,6,2020,"Jun","2020 June","Connecticut",24794.0483188254,89.0973947268621,246246.861411655,499.397199406443,1811762.05788495,"scenario 2",0.17840988061759,0.135915674102991
"69",1,10,2020,"Jul","2020 July","Connecticut",18403.9449149454,100.592018723481,241675.567108663,522.207200758211,1788581.73770062,"scenario 2",0.192628555442031,0.135121343360778
"70",2,13,2020,"Aug","2020 August","Connecticut",20093.7600130174,142.921888841953,241467.420425308,583.001080321556,1825177.50215922,"scenario 2",0.245148583194947,0.132298047800637
"71",2,14,2020,"Sep","2020 September","Connecticut",14316.3941110154,138.260999968055,237161.127206792,592.551468284238,1800858.80383392,"scenario 2",0.233331630024302,0.131693349140916
"72",2,17,2020,"Oct","2020 October","Connecticut",12014.5675064342,108.393154314296,228693.890878167,586.73391989701,1777280.59587001,"scenario 2",0.184739880614576,0.128676299853607
"73",3,19,2020,"Nov","2020 November","Connecticut",18535.8406308728,85.1698272318114,238742.199098757,560.41592676128,1800646.59893057,"scenario 2",0.151976100543786,0.132586926963097
"74",3,21,2020,"Dec","2020 December","Connecticut",53679.6788697036,103.649227853853,303430.965000887,561.211599461566,1842973.46309755,"scenario 2",0.184688320685631,0.164642069501586
"75",3,22,2021,"Jan","2021 January","Connecticut",23540.9012333751,88.5655318486474,247017.543502146,537.101625798442,1809906.89994241,"scenario 2",0.164895296522307,0.136480801034576
"76",3,24,2021,"Feb","2021 February","Connecticut",11057.182020926,88.0493232011492,226738.834108566,500.650788714409,1799513.05968098,"scenario 2",0.175869738320488,0.126000104799886
"77",3,26,2021,"Mar","2021 March","Connecticut",16808.4858955303,95.0769515561516,243897.432960586,488.995739329633,1809990.3274247,"scenario 2",0.194433087876171,0.134750683064483
"78",1,2,2020,"May","2020 May","Delaware",7007.42944512943,42.3986377532433,56738.323819299,481.134339819255,459824.89773254,"scenario 2",0.0881222441307576,0.12339115193432
"79",1,6,2020,"Jun","2020 June","Delaware",6182.11764014681,66.517419486387,57850.6703705393,451.584812096383,462301.664460301,"scenario 2",0.147297733902065,0.125136193135007
"80",1,10,2020,"Jul","2020 July","Delaware",5957.92786671284,74.7768080058712,56698.5066565826,424.79141999629,469371.40175137,"scenario 2",0.176031822880331,0.120796679228907
"81",2,13,2020,"Aug","2020 August","Delaware",7219.36670426841,80.5668688653794,57307.0311567904,538.754315211285,472704.953554181,"scenario 2",0.149542874350404,0.121232135872301
"82",2,14,2020,"Sep","2020 September","Delaware",4985.11702707977,81.058827478825,56955.7824289466,576.870375204838,478144.291042124,"scenario 2",0.140514803607383,0.119118398977034
"83",2,17,2020,"Oct","2020 October","Delaware",4321.3652768879,64.2984501818155,56180.2083750809,578.280269653971,476888.717236704,"scenario 2",0.111189078299853,0.11780569836211
"84",3,19,2020,"Nov","2020 November","Delaware",7078.28785772913,54.9885926646718,57214.5775035435,596.956287233268,474320.292080482,"scenario 2",0.0921149401399709,0.120624351221802
"85",3,21,2020,"Dec","2020 December","Delaware",17115.6126928938,57.3047606660668,59985.5147061446,528.637412792507,457067.462983591,"scenario 2",0.108400879845708,0.131239958133485
"86",3,22,2021,"Jan","2021 January","Delaware",8469.22137054394,52.2525296662057,59228.1949703845,559.22496692696,479900.265680361,"scenario 2",0.0934374049022571,0.123417716567454
"87",3,24,2021,"Feb","2021 February","Delaware",3929.33782721443,57.658943727277,55383.1393815251,593.174189441506,488590.583839003,"scenario 2",0.0972040671249786,0.113352858637519
"88",3,26,2021,"Mar","2021 March","Delaware",5714.63975798163,58.1781709699008,56499.682307571,562.591611600472,485715.510222703,"scenario 2",0.103411017459707,0.11632258208445
"89",1,2,2020,"May","2020 May","District of Columbia",3537.20744261681,40.0624589045341,56533.1296462176,850.676293812779,400250.329306766,"scenario 2",0.0470948340701631,0.141244430064887
"90",1,6,2020,"Jun","2020 June","District of Columbia",3001.17580334848,58.3726270838142,57609.964141056,793.657532938928,404674.871733614,"scenario 2",0.0735488855850197,0.142361110523757
"91",1,10,2020,"Jul","2020 July","District of Columbia",3038.43966281747,56.9848156321539,57426.2321981451,819.139040687498,401418.66371833,"scenario 2",0.0695667192035274,0.143058201794126
"92",2,13,2020,"Aug","2020 August","District of Columbia",3489.32512875351,99.469007556975,57372.8206823325,891.45992691125,401422.799552643,"scenario 2",0.111579897821787,0.142923672363081
"93",2,14,2020,"Sep","2020 September","District of Columbia",2524.75926776776,95.3710774628507,54226.2299886667,847.359364686011,397446.784272639,"scenario 2",0.112550921648444,0.136436454223438
"94",2,17,2020,"Oct","2020 October","District of Columbia",2196.93806336725,81.9758504116145,51443.7359881356,894.863067977447,400795.769714488,"scenario 2",0.0916071445398846,0.128353989426541
"95",3,19,2020,"Nov","2020 November","District of Columbia",3318.48417928482,60.9710407462882,55908.7898780315,939.008819044459,406200.860442136,"scenario 2",0.0649312759472618,0.137638285200028
"96",3,21,2020,"Dec","2020 December","District of Columbia",5953.9132430152,67.760832958505,58967.1119492023,941.97247863058,410974.972724867,"scenario 2",0.0719350453391317,0.143481028925522
"97",3,22,2021,"Jan","2021 January","District of Columbia",3800.77556521086,55.2025138500464,54516.7064190707,992.991313088167,404978.119596376,"scenario 2",0.0555921417664456,0.134616424396965
"98",3,24,2021,"Feb","2021 February","District of Columbia",1980.02036001413,61.2149640910448,50658.4171445122,909.185311774176,401957.408247282,"scenario 2",0.0673294688093789,0.126029315805886
"99",3,26,2021,"Mar","2021 March","District of Columbia",2844.00108948474,68.6148229170392,52784.2124188836,856.686850448708,406841.645296712,"scenario 2",0.0800932369641261,0.12974141912239
"100",1,2,2020,"May","2020 May","Florida",165409.632996987,148.351687599046,1939474.87013518,1774.26027216176,9974534.20605705,"scenario 2",0.0836132612146545,0.194442650661064
"101",1,6,2020,"Jun","2020 June","Florida",145401.782614475,293.34217612335,1857773.20236557,1708.30681465479,10039746.1204454,"scenario 2",0.171715158897044,0.185041850668147
"102",1,10,2020,"Jul","2020 July","Florida",148878.089613811,342.56986686319,1892810.47216863,1721.61405197124,10053479.8511543,"scenario 2",0.198981802263376,0.188274159812566
"103",2,13,2020,"Aug","2020 August","Florida",167335.134429768,350.391940828964,1973994.02115733,1766.75727042931,10088302.4274925,"scenario 2",0.198324889725129,0.195671574612774
"104",2,14,2020,"Sep","2020 September","Florida",132482.837316739,308.280881958761,1779283.77217369,2236.70436337063,10011735.6061855,"scenario 2",0.137828175688893,0.177719812244583
"105",2,17,2020,"Oct","2020 October","Florida",116745.411614849,217.011436687645,1680443.19051692,2375.07672749647,10061233.3600766,"scenario 2",0.0913702846629265,0.167021589737198
"106",3,19,2020,"Nov","2020 November","Florida",149304.53663198,188.343877865079,1843509.16066178,2327.68751896605,10051039.6963565,"scenario 2",0.0809145885478394,0.183414772635915
"107",3,21,2020,"Dec","2020 December","Florida",222726.636180019,249.800184074649,2295984.95508584,2286.3168163587,10036806.489131,"scenario 2",0.109258779136521,0.228756523060615
"108",3,22,2021,"Jan","2021 January","Florida",164132.467608853,209.177971980016,1925594.69175314,2359.54567791802,10082349.7048539,"scenario 2",0.0886518001908685,0.190986699343122
"109",3,24,2021,"Feb","2021 February","Florida",109328.196443681,201.772643251364,1671790.13422597,2359.6484822857,10112746.307672,"scenario 2",0.0855096192361308,0.165315146189089
"110",3,26,2021,"Mar","2021 March","Florida",141680.04092076,221.957333017479,1815480.6637144,2268.08200438593,10141860.8219211,"scenario 2",0.0978612468985981,0.179008635159964
"111",1,2,2020,"May","2020 May","Georgia",78017.1284221801,75.8098750297062,742635.411717941,959.135611614213,4986446.89216251,"scenario 2",0.0790397876084688,0.148930777320658
"112",1,6,2020,"Jun","2020 June","Georgia",67415.0478740694,154.862368790336,740256.261527328,921.27963859975,4993828.12316129,"scenario 2",0.168094856655804,0.148234228986383
"113",1,10,2020,"Jul","2020 July","Georgia",68695.0182770601,172.799581210016,745731.70163318,923.768889315571,5046163.31886484,"scenario 2",0.187059321014853,0.147781919551691
"114",2,13,2020,"Aug","2020 August","Georgia",79152.7304785152,199.575355651145,739719.786137742,899.758248983849,4985805.5325997,"scenario 2",0.221809976042495,0.148365150084792
"115",2,14,2020,"Sep","2020 September","Georgia",60160.2812377407,190.548903514555,743884.444308482,1127.40537417388,4968606.42880963,"scenario 2",0.16901542948044,0.149716918610255
"116",2,17,2020,"Oct","2020 October","Georgia",53496.9432704947,133.850541623461,733737.749892715,1178.04508352429,4977673.62619026,"scenario 2",0.113620899145072,0.147405757185871
"117",3,19,2020,"Nov","2020 November","Georgia",73160.7084234137,106.955296188291,731027.021774615,1200.41229201106,5029799.13358318,"scenario 2",0.089098801220294,0.145339207860938
"118",3,21,2020,"Dec","2020 December","Georgia",119652.135275023,101.164630420588,737776.984449415,1191.11449739112,5060040.4709245,"scenario 2",0.084932750497259,0.145804561977074
"119",3,22,2021,"Jan","2021 January","Georgia",81988.9465721288,111.220675463766,735189.272122096,1173.63753072194,5063296.02764103,"scenario 2",0.0947657795123095,0.145199741059702
"120",3,24,2021,"Feb","2021 February","Georgia",48552.4744199343,127.73994084211,732465.86313011,1214.33858416736,5084978.65104892,"scenario 2",0.1051930182468,0.144045022289134
"121",3,26,2021,"Mar","2021 March","Georgia",64842.3536175168,123.472831477155,724454.183187695,1187.10421028308,5070053.72142866,"scenario 2",0.104011788019614,0.142888857395293
"122",1,2,2020,"May","2020 May","Hawaii",2038.0650574112,73.5706499809869,166561.646697086,684.805393706072,640692.415337367,"scenario 2",0.107432930080811,0.259971310272778
"123",1,6,2020,"Jun","2020 June","Hawaii",2073.12720707328,152.765237366638,169846.427668443,661.698730009265,639630.437396131,"scenario 2",0.230868264420726,0.265538376128363
"124",1,10,2020,"Jul","2020 July","Hawaii",2459.38107529348,159.808944708532,162918.63740427,660.977760156489,648497.669995391,"scenario 2",0.241776583633761,0.251224707415568
"125",2,13,2020,"Aug","2020 August","Hawaii",2780.91703607492,178.071005058924,165852.941005795,722.246987418869,648056.235693979,"scenario 2",0.246551398843913,0.255923686666157
"126",2,14,2020,"Sep","2020 September","Hawaii",2179.98972987379,183.567012503262,171564.700832939,738.038376617872,648474.004005922,"scenario 2",0.248722855503089,0.264566813431386
"127",2,17,2020,"Oct","2020 October","Hawaii",1972.39182081733,133.949844662706,169939.856709665,706.004891733674,641280.298292828,"scenario 2",0.189729343565563,0.265000900794968
"128",3,19,2020,"Nov","2020 November","Hawaii",2495.51162131726,82.1911747787655,165182.160560121,711.718859240997,643011.230596974,"scenario 2",0.115482642776134,0.256888453420581
"129",3,21,2020,"Dec","2020 December","Hawaii",3391.60467188835,80.8815032908425,156723.25729799,698.511615602349,647743.174934484,"scenario 2",0.115791207310269,0.241952772893117
"130",3,22,2021,"Jan","2021 January","Hawaii",2852.50261929754,90.2917585709634,161061.726120252,708.026848888503,644729.639669712,"scenario 2",0.127525896387557,0.249812814876576
"131",3,24,2021,"Feb","2021 February","Hawaii",1724.4832589063,108.698676174198,173292.452509379,693.966590258623,630179.304917046,"scenario 2",0.156633875030913,0.27498912001274
"132",3,26,2021,"Mar","2021 March","Hawaii",2264.44953806949,104.204192904262,171684.881786132,689.003946367309,627012.769085891,"scenario 2",0.151238891233738,0.273814011852467
"133",1,2,2020,"May","2020 May","Idaho",10149.1537759722,33.0298991957425,76661.1418130503,784.613116960115,873412.104708863,"scenario 2",0.0420970520142623,0.0877720166685851
"134",1,6,2020,"Jun","2020 June","Idaho",9519.76064219088,65.5591256875741,78202.639625353,760.451395596029,866043.074429253,"scenario 2",0.0862108033034642,0.0902987875942439
"135",1,10,2020,"Jul","2020 July","Idaho",14019.6837116876,56.2929128424172,69638.8113423852,744.96380707998,870439.222135546,"scenario 2",0.075564627848254,0.0800042203653606
"136",2,13,2020,"Aug","2020 August","Idaho",15424.0271122382,77.3875459542197,66872.1214808041,729.919259206167,874574.356597491,"scenario 2",0.106022063369562,0.0764624768338375
"137",2,14,2020,"Sep","2020 September","Idaho",12384.9073106939,92.1901440133096,73268.7264688654,948.686471945084,878845.081976606,"scenario 2",0.097176619188311,0.0833693309224387
"138",2,17,2020,"Oct","2020 October","Idaho",11150.832179592,80.3923601456148,75054.1511308925,982.28286470012,886572.508078913,"scenario 2",0.081842372533046,0.0846565288760477
"139",3,19,2020,"Nov","2020 November","Idaho",14177.2290064855,58.8210894262227,67728.1014859644,973.926516747804,882284.517790255,"scenario 2",0.0603958187961056,0.0767644678335672
"140",3,21,2020,"Dec","2020 December","Idaho",22093.0614449609,42.4576731934295,53512.0869358921,1025.58887894815,897111.011635024,"scenario 2",0.0413983361802581,0.0596493480091879
"141",3,22,2021,"Jan","2021 January","Idaho",14798.391238778,46.8136890198702,65121.4217573209,1018.64606691443,893325.476537417,"scenario 2",0.0459567759012442,0.072897755037431
"142",3,24,2021,"Feb","2021 February","Idaho",8330.60370598618,61.3863968704988,82045.1330231498,1035.26241459137,893159.742092131,"scenario 2",0.0592954945579946,0.0918594168059656
"143",3,26,2021,"Mar","2021 March","Idaho",11550.1494908602,58.6691636529768,73598.323714617,990.659207287136,895655.275999032,"scenario 2",0.0592223473232929,0.0821726010964698
"144",1,2,2020,"May","2020 May","Illinois",95284.679415983,81.0639276514661,984691.383388334,1266.23782707303,6148730.81578302,"scenario 2",0.0640195119102145,0.160145469510676
"145",1,6,2020,"Jun","2020 June","Illinois",80864.3674178617,154.846449424579,972980.225024428,1207.01935841352,6165895.80874243,"scenario 2",0.128288289947649,0.157800302698088
"146",1,10,2020,"Jul","2020 July","Illinois",81876.0727493256,164.577593097342,969042.35097267,1411.49773614993,6166315.45618934,"scenario 2",0.116597844178093,0.157150953086581
"147",2,13,2020,"Aug","2020 August","Illinois",97002.4055150472,227.02415012744,1005705.95260861,1450.56554451586,6174096.38695617,"scenario 2",0.156507336732042,0.162891197282462
"148",2,14,2020,"Sep","2020 September","Illinois",70475.0701739578,211.966635177442,979083.802558529,1504.20711285061,6125975.75458861,"scenario 2",0.14091585750831,0.159824955530579
"149",2,17,2020,"Oct","2020 October","Illinois",61160.8653334972,175.627848155481,960379.525368913,1528.55221047889,6164157.99770904,"scenario 2",0.114898167659224,0.155800601757101
"150",3,19,2020,"Nov","2020 November","Illinois",89390.5994694046,152.259420281614,981812.857352006,1521.8438909738,6161146.76631335,"scenario 2",0.100049302812647,0.159355537952798
"151",3,21,2020,"Dec","2020 December","Illinois",165667.040412997,151.624524178227,1050377.43070729,1451.49819508229,6117393.29934158,"scenario 2",0.104460704596075,0.171703433032554
"152",3,22,2021,"Jan","2021 January","Illinois",97517.0967677273,140.796796214766,995671.518632216,1466.25634212911,6176254.11950843,"scenario 2",0.0960246801117457,0.161209610123921
"153",3,24,2021,"Feb","2021 February","Illinois",55549.2750574588,151.706914549209,968952.510471358,1438.93218193235,6136585.35776529,"scenario 2",0.105430204740769,0.157897666858856
"154",3,26,2021,"Mar","2021 March","Illinois",76644.8130472359,158.505741238342,985262.98908511,1361.3896004006,6095461.80755505,"scenario 2",0.116429375684742,0.161638776550765
"155",1,2,2020,"May","2020 May","Indiana",49705.8247962596,40.1677526804827,347427.523787341,851.378213138643,3288253.38263947,"scenario 2",0.04717968120467,0.105657163046377
"156",1,6,2020,"Jun","2020 June","Indiana",40876.5029042459,84.1662914724942,355345.712612121,807.895778977295,3356295.08209818,"scenario 2",0.104179640075653,0.105874395403272
"157",1,10,2020,"Jul","2020 July","Indiana",40780.5485224375,91.2757213819159,362015.765024236,797.025695422549,3337868.85157115,"scenario 2",0.114520425007785,0.108457156683623
"158",2,13,2020,"Aug","2020 August","Indiana",50965.3350191216,119.892245922017,353430.66652408,809.174470112187,3312411.81610455,"scenario 2",0.148166125292354,0.106698890761632
"159",2,14,2020,"Sep","2020 September","Indiana",34014.362439219,113.663135388553,356131.26124347,888.37067018755,3273831.71445549,"scenario 2",0.127945619101267,0.108781175181053
"160",2,17,2020,"Oct","2020 October","Indiana",28274.6621446022,106.906882874047,360444.227186464,871.745956336509,3274002.85258617,"scenario 2",0.122635364233085,0.110092826248378
"161",3,19,2020,"Nov","2020 November","Indiana",47049.0094979836,77.5397222152764,350575.820184715,891.917323678854,3277199.35887502,"scenario 2",0.0869359974929645,0.106974212366824
