"","Phase","week","year","monthname","yearmonth","state","newcases","UE_unweight","UE_weight","CLF_unweight","CLF_weight","scenario","unemp_rt_unweight","unemp_rt_weight"
"160",2,17,2020,"Oct","2020 October","Indiana",28446.7553751707,79.797098182122,270374.422784164,880.373512468997,3304362.88336991,"scenario 3",0.0906400488564586,0.0818234656202247
"161",3,19,2020,"Nov","2020 November","Indiana",48106.362506567,62.0827781489986,281665.254063136,898.057249768055,3298716.81905232,"scenario 3",0.069130089607353,0.0853863091358219
"162",3,21,2020,"Dec","2020 December","Indiana",127455.076633716,65.2282802580845,296016.779343193,905.185622950713,3394170.54548609,"scenario 3",0.0720606675628079,0.0872132897791085
"163",3,22,2021,"Jan","2021 January","Indiana",58396.2404607294,55.4559675539819,272669.464727718,903.996709078025,3359979.84964101,"scenario 3",0.0613453201732789,0.0811521130868836
"164",3,24,2021,"Feb","2021 February","Indiana",25873.5692831364,70.3459401189012,303411.510330055,883.214583796949,3308484.64421982,"scenario 3",0.0796476206455777,0.0917070934151498
"165",3,26,2021,"Mar","2021 March","Indiana",38158.2350383891,63.1712700593178,273359.374274776,845.612086639783,3346286.65157385,"scenario 3",0.0747047861039239,0.0816903638982056
"166",1,2,2020,"May","2020 May","Iowa",26020.9431459645,61.2456199513951,270218.42275811,639.016296510228,1629693.2845104,"scenario 3",0.0958435962992923,0.165809373657259
"167",1,6,2020,"Jun","2020 June","Iowa",17861.7268373316,91.3935721788047,195453.815766266,592.654870212239,1601481.68625194,"scenario 3",0.154210446538768,0.122045614036149
"168",1,10,2020,"Jul","2020 July","Iowa",21462.1735829471,72.3579489458724,147467.460396823,599.26377235761,1595850.12922222,"scenario 3",0.120744740936372,0.0924068355144952
"169",2,13,2020,"Aug","2020 August","Iowa",22235.123432005,64.0000000001521,107583.376462111,571.999999910382,1600090.56370653,"scenario 3",0.111888111905908,0.0672358045865224
"170",2,14,2020,"Sep","2020 September","Iowa",21444.3161483457,61.6553155655003,105108.602005739,686.952091455366,1627051.43985061,"scenario 3",0.0897519875583729,0.0646006631575152
"171",2,17,2020,"Oct","2020 October","Iowa",20347.6047012221,49.2004565482826,101132.109345444,695.392154548615,1646203.82778121,"scenario 3",0.0707521018557062,0.06143352824161
"172",3,19,2020,"Nov","2020 November","Iowa",24541.5053784001,46.4104650839798,106432.111852935,653.328330984022,1610640.58014174,"scenario 3",0.0710369700546705,0.0660806098922261
"173",3,21,2020,"Dec","2020 December","Iowa",32968.6581285628,39.7783444822204,105033.883925284,616.425276847194,1640457.21953292,"scenario 3",0.0645306835658543,0.064027200877076
"174",3,22,2021,"Jan","2021 January","Iowa",26572.9118523066,36.0518385935406,104030.421690085,624.523674313731,1648035.92442324,"scenario 3",0.0577269366660228,0.0631238798550418
"175",3,24,2021,"Feb","2021 February","Iowa",18438.1002364377,48.0076153334209,114151.571871535,654.912152446491,1643788.69551285,"scenario 3",0.0733039006133624,0.0694441884064184
"176",3,26,2021,"Mar","2021 March","Iowa",23075.588564276,39.8988233181725,103276.623476627,646.531379200909,1662261.22539633,"scenario 3",0.0617121219506562,0.0621302006560389
"177",1,2,2020,"May","2020 May","Kansas",26934.8599520763,68.0693802745915,281994.505259387,655.407441908287,1515189.13703619,"scenario 3",0.103858113170641,0.186111752233774
"178",1,6,2020,"Jun","2020 June","Kansas",14051.5985379428,100.643945369265,194339.47395092,620.9170663324,1489687.12414496,"scenario 3",0.162089191659271,0.130456570914155
"179",1,10,2020,"Jul","2020 July","Kansas",20089.8237812407,86.2690586922897,146652.898233453,700.588516273221,1489107.37878057,"scenario 3",0.123137985691227,0.0984837630403434
"180",2,13,2020,"Aug","2020 August","Kansas",21313.1976755534,87.9999999999975,123485.146683496,731.999999985419,1466928.31114456,"scenario 3",0.120218579237364,0.0841794010963956
"181",2,14,2020,"Sep","2020 September","Kansas",17418.7687065935,85.339675201337,113048.214837572,711.343111099284,1436516.53120423,"scenario 3",0.119969778113766,0.0786960765030695
"182",2,17,2020,"Oct","2020 October","Kansas",16656.254546433,59.2293262598976,107328.573267754,717.778639275237,1437665.06846397,"scenario 3",0.0825175381642776,0.074654782690398
"183",3,19,2020,"Nov","2020 November","Kansas",24108.5118224314,57.826836368896,117208.027399154,699.136299051151,1450052.53698147,"scenario 3",0.0827118209244421,0.080830193672253
"184",3,21,2020,"Dec","2020 December","Kansas",44078.7528441111,59.7080006419386,131399.955797208,693.593257657432,1467769.35018067,"scenario 3",0.0860850361256375,0.0895235724748128
"185",3,22,2021,"Jan","2021 January","Kansas",20060.4455797302,49.4662525165759,110094.632551712,697.119817683946,1445081.43862492,"scenario 3",0.070958035135077,0.0761857633826325
"186",3,24,2021,"Feb","2021 February","Kansas",10854.3614593222,54.1265246697261,114496.904011023,679.072276243971,1448518.38256645,"scenario 3",0.0797065740470311,0.0790441497940539
"187",3,26,2021,"Mar","2021 March","Kansas",16289.5537429486,56.3210000054941,108152.427101474,671.043574339587,1472369.40919737,"scenario 3",0.0839304661562743,0.0734546822461024
"188",1,2,2020,"May","2020 May","Kentucky",27268.8022381658,101.704772818891,643217.771585327,491.177476443186,1994123.91426918,"scenario 3",0.207063185297862,0.322556570824265
"189",1,6,2020,"Jun","2020 June","Kentucky",17961.7555481657,158.989015393797,465194.888667429,435.695829641513,1952373.25323372,"scenario 3",0.364908279073067,0.238271492347544
"190",1,10,2020,"Jul","2020 July","Kentucky",24449.8723499315,121.037573566915,336709.094506647,418.760082431522,1879538.79886262,"scenario 3",0.289037992504235,0.179144529876373
"191",2,13,2020,"Aug","2020 August","Kentucky",26980.5612875475,82.0000006339299,220552.156322973,486.999999999996,1998408.08476141,"scenario 3",0.16837782471033,0.110363923167027
"192",2,14,2020,"Sep","2020 September","Kentucky",22753.0116305741,80.2873680204721,222648.445868849,566.860673158736,1978701.58838025,"scenario 3",0.141635099808714,0.11252249817574
"193",2,17,2020,"Oct","2020 October","Kentucky",22804.8930580575,64.6171718531918,212133.056384113,632.757486274218,1983467.45297902,"scenario 3",0.10211996421199,0.10695061119632
"194",3,19,2020,"Nov","2020 November","Kentucky",31655.1361437356,51.7709559264008,226263.439579211,635.572478227681,2005113.02350088,"scenario 3",0.0814556289013113,0.11284323473405
"195",3,21,2020,"Dec","2020 December","Kentucky",54280.7335233758,50.195247322125,232565.498774503,601.135884198623,2023909.22013986,"scenario 3",0.083500667056402,0.114909056424197
"196",3,22,2021,"Jan","2021 January","Kentucky",35951.5729708592,47.5371236174451,213360.012816878,601.461022711795,2025105.87446828,"scenario 3",0.079036083507316,0.105357460815672
"197",3,24,2021,"Feb","2021 February","Kentucky",20710.5418707387,56.4231611109886,237988.366121904,562.310601536833,1996806.01385756,"scenario 3",0.100341627841944,0.119184519913451
"198",3,26,2021,"Mar","2021 March","Kentucky",28454.3188952691,50.4376143081066,212465.160968463,601.26846537585,1989294.28063962,"scenario 3",0.0838853477482447,0.106804288855718
"199",1,2,2020,"May","2020 May","Louisiana",39881.6465320243,96.1977269759713,792976.549248985,934.99795559135,2031180.78281172,"scenario 3",0.102885494455579,0.390401758405416
"200",1,6,2020,"Jun","2020 June","Louisiana",23400.4400387882,167.575482115798,526223.398906165,899.82776947456,1991593.51562721,"scenario 3",0.186230618570097,0.264222289727852
"201",1,10,2020,"Jul","2020 July","Louisiana",39554.6922393911,168.011863519439,467866.021937838,907.534950254265,1999666.25120422,"scenario 3",0.185129909842444,0.233972054914706
"202",2,13,2020,"Aug","2020 August","Louisiana",40909.0183454184,129.00000001739,376575.245891358,910.000000000006,2036868.04507679,"scenario 3",0.141758241777351,0.184879549169402
"203",2,14,2020,"Sep","2020 September","Louisiana",25202.1600033621,106.75945374335,313250.989936555,1134.12177237264,2025296.88412132,"scenario 3",0.0941340307046604,0.154669170921309
"204",2,17,2020,"Oct","2020 October","Louisiana",24497.4736276905,81.4750444276152,301778.752050286,1178.28569641639,2012884.59116919,"scenario 3",0.0691471047093343,0.149923524366092
"205",3,19,2020,"Nov","2020 November","Louisiana",31656.1469156063,60.9699059054564,330960.948421306,1148.59743566564,2036587.67632557,"scenario 3",0.0530820494737766,0.162507586718991
"206",3,21,2020,"Dec","2020 December","Louisiana",54618.183747428,74.9193021254679,414170.729223103,1190.08334229706,2079724.28762712,"scenario 3",0.0629529877973597,0.199146940624353
"207",3,22,2021,"Jan","2021 January","Louisiana",35573.5315160148,61.6067678327249,335509.034155852,1187.37254817124,2080687.74134767,"scenario 3",0.0518849521387452,0.16124910407678
"208",3,24,2021,"Feb","2021 February","Louisiana",21863.572792606,64.6444636341826,324185.820211121,1169.69995234585,2068091.68461206,"scenario 3",0.0552658513018976,0.156756019388924
"209",3,26,2021,"Mar","2021 March","Louisiana",28298.2288511099,60.8399899191757,311861.724740474,1126.47857741113,2066897.15413176,"scenario 3",0.0540090074850759,0.150884007032985
"210",1,2,2020,"May","2020 May","Maine",4588.64647791094,74.086416865643,154591.130512346,373.142559937736,658803.834727149,"scenario 3",0.198547217122607,0.234654266358926
"211",1,6,2020,"Jun","2020 June","Maine",2458.81666693323,111.106178687702,126050.749191148,365.680749936973,666735.631118564,"scenario 3",0.303833818725355,0.189056566512991
"212",1,10,2020,"Jul","2020 July","Maine",2731.35958951526,102.626042570466,98289.9268592611,424.767379057324,672732.976122019,"scenario 3",0.241605282397676,0.146105409349569
"213",2,13,2020,"Aug","2020 August","Maine",3057.26643875088,59.9999999999999,78237.7478035438,443.999999996005,685421.641645891,"scenario 3",0.135135135136351,0.114145429688612
"214",2,14,2020,"Sep","2020 September","Maine",1985.23666010884,45.2061067054017,61305.2750114536,419.79196939084,678631.542668722,"scenario 3",0.107686925909994,0.0903366129584403
"215",2,17,2020,"Oct","2020 October","Maine",2411.57655726949,35.0530974266243,58733.2949108018,430.591926842762,663044.050743381,"scenario 3",0.081406768779073,0.0885812863337695
"216",3,19,2020,"Nov","2020 November","Maine",4182.03494148802,31.9814734815334,60675.4253965991,425.029992304428,664229.721859661,"scenario 3",0.0752452157743888,0.0913470496724004
"217",3,21,2020,"Dec","2020 December","Maine",14758.2429679137,27.4411303809687,54115.2095222531,402.097880994125,648038.659010133,"scenario 3",0.0682449017466214,0.0835061439157243
"218",3,22,2021,"Jan","2021 January","Maine",5449.65846083247,25.3679889173355,55236.1818115103,415.098262851078,657766.552077315,"scenario 3",0.0611132138763891,0.0839753581830317
"219",3,24,2021,"Feb","2021 February","Maine",2194.84211931319,32.8115459916169,65863.6980745185,403.288893692731,678767.160316887,"scenario 3",0.0813599047848222,0.0970343026668668
"220",3,26,2021,"Mar","2021 March","Maine",3342.42985269312,31.3200189727063,58959.625761797,395.510384956896,682437.880085198,"scenario 3",0.0791888662446112,0.0863955936244868
"221",1,2,2020,"May","2020 May","Maryland",29284.096910155,95.6608701009792,678504.225125224,619.413506350916,3086232.15555408,"scenario 3",0.154437817580917,0.219848731698348
"222",1,6,2020,"Jun","2020 June","Maryland",21440.8014461113,159.143289154741,588205.395842146,574.734567657371,3191268.0620945,"scenario 3",0.276898760071823,0.18431713801444
"223",1,10,2020,"Jul","2020 July","Maryland",21464.6283335583,149.285507156447,515081.017649159,584.451015649652,3322571.94029246,"scenario 3",0.255428604209896,0.155024790103964
"224",2,13,2020,"Aug","2020 August","Maryland",27989.1960554561,171.000002405331,409003.88572321,733.999999999999,3219023.73879031,"scenario 3",0.232970030524975,0.127058362693812
"225",2,14,2020,"Sep","2020 September","Maryland",18098.4163813061,154.995931804702,351223.459690219,669.536163541548,3066640.98207359,"scenario 3",0.231497475782104,0.114530348268133
"226",2,17,2020,"Oct","2020 October","Maryland",16170.7907578468,114.759067452227,335711.937333518,702.646017263902,3069921.47079684,"scenario 3",0.163324155595585,0.109355219840975
"227",3,19,2020,"Nov","2020 November","Maryland",27837.8350701071,103.866486457347,357633.573297935,717.81987683801,3050832.53248871,"scenario 3",0.14469714451887,0.117224911393677
"228",3,21,2020,"Dec","2020 December","Maryland",77959.6338715256,114.655420530891,412149.232939813,696.200360884766,3111105.91641237,"scenario 3",0.164687390258145,0.132476760358931
"229",3,22,2021,"Jan","2021 January","Maryland",34082.1580732542,92.3937965244849,362483.028943841,730.020838886363,3069375.58438537,"scenario 3",0.126563231626964,0.118096667865568
"230",3,24,2021,"Feb","2021 February","Maryland",14710.326212956,105.119345495691,357996.365550599,738.35739340801,3073080.05624671,"scenario 3",0.142369191985056,0.116494318077686
"231",3,26,2021,"Mar","2021 March","Maryland",21860.9082986122,102.120306428523,346168.720476328,720.820259519436,3072869.8746569,"scenario 3",0.141672358788314,0.112653231212721
"232",1,2,2020,"May","2020 May","Massachusetts",46657.6298511763,162.801476467496,958824.37259438,1100.984939282,3528834.12745025,"scenario 3",0.147868940490381,0.271711374908737
"233",1,6,2020,"Jun","2020 June","Massachusetts",25494.4325841388,242.957690587543,822611.00296829,1074.17831563749,3577046.49054668,"scenario 3",0.22618003645266,0.229969335076372
"234",1,10,2020,"Jul","2020 July","Massachusetts",28166.1184669213,208.568859657337,675278.481664309,1027.13952469146,3640285.56992989,"scenario 3",0.203057963055203,0.185501513189614
"235",2,13,2020,"Aug","2020 August","Massachusetts",33800.8373769943,218.000000290568,492635.129262564,1171.99999999993,3676207.69344674,"scenario 3",0.186006826186502,0.134006337601856
"236",2,14,2020,"Sep","2020 September","Massachusetts",21024.2157142571,179.039081808257,423694.354654661,1192.24083870266,3668207.0046567,"scenario 3",0.150170230708653,0.115504483284829
"237",2,17,2020,"Oct","2020 October","Massachusetts",24995.2258473252,151.655146198136,409399.155410875,1185.15436497048,3677848.50350091,"scenario 3",0.127962357208981,0.111314850250404
"238",3,19,2020,"Nov","2020 November","Massachusetts",42493.6697161384,122.21406781415,419597.012729974,1204.73910596326,3659958.53660584,"scenario 3",0.101444426605902,0.114645291342317
"239",3,21,2020,"Dec","2020 December","Massachusetts",136288.84599186,115.21741527677,405767.368222079,1126.23235621489,3626970.35452688,"scenario 3",0.102303414247482,0.111875016490177
"240",3,22,2021,"Jan","2021 January","Massachusetts",52141.4272974195,114.353466881472,399311.091092871,1182.143159496,3643368.66564129,"scenario 3",0.096734025792804,0.10959941958621
"241",3,24,2021,"Feb","2021 February","Massachusetts",22744.6032083457,142.526012876024,450565.061174433,1162.5446291299,3624215.19005935,"scenario 3",0.122598315199905,0.124320725328414
"242",3,26,2021,"Mar","2021 March","Massachusetts",34310.4619144103,128.666786427786,410363.937128328,1162.64276591134,3621242.8783664,"scenario 3",0.110667515594895,0.113321296281969
"243",1,2,2020,"May","2020 May","Michigan",76247.9696806893,204.666894180725,1682123.57808583,1081.85797298108,4617406.60601537,"scenario 3",0.189180926972107,0.364300509271682
"244",1,6,2020,"Jun","2020 June","Michigan",37259.6986957661,281.783045148811,1259089.18566765,1084.12698708237,4724093.45609406,"scenario 3",0.259917010190062,0.266525037527239
"245",1,10,2020,"Jul","2020 July","Michigan",48391.1985930483,242.52433307034,918280.441707281,1056.16436108918,4863199.12859354,"scenario 3",0.229627453837046,0.188822299360144
"246",2,13,2020,"Aug","2020 August","Michigan",53495.8839753141,192.000000058918,735411.487553955,1259.99999999999,4960005.84803515,"scenario 3",0.152380952427714,0.148268270257238
"247",2,14,2020,"Sep","2020 September","Michigan",33619.2269176988,159.263632687429,627079.632657677,1246.68067637827,4707145.63128917,"scenario 3",0.127750141399565,0.133218659836946
"248",2,17,2020,"Oct","2020 October","Michigan",35629.7050620873,116.964063890654,611881.684799128,1221.04540363593,4698924.95362831,"scenario 3",0.0957901021062504,0.130217377557107
"249",3,19,2020,"Nov","2020 November","Michigan",57172.6755853493,111.067701241314,636457.964860689,1203.69677556658,4693955.73253573,"scenario 3",0.0922721598128683,0.135590960189321
"250",3,21,2020,"Dec","2020 December","Michigan",177585.703989469,105.284759241188,597010.960010246,994.175799846361,4618611.36498241,"scenario 3",0.105901551071208,0.129262003843123
"251",3,22,2021,"Jan","2021 January","Michigan",70846.5120975093,106.365311715886,593083.682255689,1141.13244694771,4661243.66573776,"scenario 3",0.0932103122651454,0.127237219245825
"252",3,24,2021,"Feb","2021 February","Michigan",31921.9052893896,137.822075419412,675392.91443827,1101.66453077494,4616848.99713285,"scenario 3",0.12510348801233,0.146288716580876
"253",3,26,2021,"Mar","2021 March","Michigan",48646.6089653281,124.258184243741,612482.950921908,1103.45504569778,4611633.50669191,"scenario 3",0.112608288600616,0.132812581492683
"254",1,2,2020,"May","2020 May","Minnesota",41533.1276460616,103.956221359365,664000.912575834,749.296499567358,2973801.8908156,"scenario 3",0.138738431874951,0.223283506082419
"255",1,6,2020,"Jun","2020 June","Minnesota",24668.1607703093,160.149509309503,526866.230099741,720.906553176115,3041461.73196965,"scenario 3",0.222150164406091,0.173227966198523
"256",1,10,2020,"Jul","2020 July","Minnesota",29022.2383829307,143.121205172808,431167.048328751,696.561344540846,3056890.24676171,"scenario 3",0.205468199311504,0.141047605090011
"257",2,13,2020,"Aug","2020 August","Minnesota",35400.4603426567,121.999999999992,258891.862932039,732.999999548408,3073079.87083308,"scenario 3",0.166439290689161,0.0842450810957466
"258",2,14,2020,"Sep","2020 September","Minnesota",24632.4570242268,116.859101151149,250085.945890333,745.854173549625,3039811.62981216,"scenario 3",0.156678215789824,0.0822702115610324
"259",2,17,2020,"Oct","2020 October","Minnesota",24109.9477525635,92.6361503458089,243418.854390563,761.906091821211,3007646.36874737,"scenario 3",0.121584735100854,0.0809333360862976
"260",3,19,2020,"Nov","2020 November","Minnesota",37464.0890958053,93.3657147116166,267661.073803111,752.653305616735,3029798.65451918,"scenario 3",0.12404876722771,0.0883428584945317
"261",3,21,2020,"Dec","2020 December","Minnesota",89879.3201386972,104.33865811776,349444.144863685,749.68258326152,3005397.39295916,"scenario 3",0.139177113684342,0.116272192716457
"262",3,22,2021,"Jan","2021 January","Minnesota",44249.6083935215,76.684174459926,281109.066667141,804.250602850052,3030142.90634887,"scenario 3",0.0953486067504052,0.0927708940981463
"263",3,24,2021,"Feb","2021 February","Minnesota",21921.3237932974,79.5800576815177,267706.610997416,832.932051712334,3034214.04347876,"scenario 3",0.0955420763529483,0.0882293098513534
"264",3,26,2021,"Mar","2021 March","Minnesota",31783.5007920843,81.3092076904818,257099.971568401,770.956788691993,2985126.90339787,"scenario 3",0.105465324234879,0.086126982164729
"265",1,2,2020,"May","2020 May","Mississippi",24255.8575203137,85.6373836320941,398012.00123381,715.124293751439,1227191.476239,"scenario 3",0.119751747186287,0.324327547037409
"266",1,6,2020,"Jun","2020 June","Mississippi",12667.167088195,129.372360092062,289308.937287485,756.350271633066,1253548.46732694,"scenario 3",0.171048209994992,0.230791983579547
"267",1,10,2020,"Jul","2020 July","Mississippi",22127.4701720945,121.916600556345,264653.991036091,751.701478372551,1266941.17269802,"scenario 3",0.162187522658991,0.208892091234589
"268",2,13,2020,"Aug","2020 August","Mississippi",25853.4260123331,88.0000003658658,183813.284763399,721.999998575333,1276970.50596248,"scenario 3",0.121883657256938,0.143944816192019
"269",2,14,2020,"Sep","2020 September","Mississippi",17081.8098274405,60.7860252419243,137076.386045791,871.549608537821,1258789.41882582,"scenario 3",0.0697447679930734,0.108895406964616
"270",2,17,2020,"Oct","2020 October","Mississippi",15081.8304457535,40.8978449664751,124965.587296161,900.421817728241,1253020.30917955,"scenario 3",0.0454207618709863,0.0997314938797648
"271",3,19,2020,"Nov","2020 November","Mississippi",22743.0221533249,32.4464262146063,143715.049585008,894.161260544955,1251887.7248304,"scenario 3",0.0362869961452272,0.114798673023556
"272",3,21,2020,"Dec","2020 December","Mississippi",39339.2868467305,36.5984888541709,173012.602963052,865.781466849135,1230725.96535837,"scenario 3",0.0422722017686113,0.140577681655292
"273",3,22,2021,"Jan","2021 January","Mississippi",24724.3447545024,29.3844376027767,145919.29209122,876.958042402422,1257802.50059227,"scenario 3",0.0335072331650875,0.11601129113872
"274",3,24,2021,"Feb","2021 February","Mississippi",14638.4626943289,33.3503043125436,133819.788469462,849.943852479309,1270433.26706687,"scenario 3",0.0392382440501921,0.105333976949785
"275",3,26,2021,"Mar","2021 March","Mississippi",19851.9942973746,30.6101351049775,134124.448081338,806.007886217763,1252556.88541895,"scenario 3",0.0379774635315508,0.107080524359959
"276",1,2,2020,"May","2020 May","Missouri",46759.8886407347,75.8490457274161,658345.972601104,680.449283190606,2974731.49981562,"scenario 3",0.111469065514717,0.221312737852781
"277",1,6,2020,"Jun","2020 June","Missouri",26820.6258316928,133.991349308423,520400.879449083,656.642225699751,2978812.03510146,"scenario 3",0.204055334951442,0.174700811369375
"278",1,10,2020,"Jul","2020 July","Missouri",34660.0621861238,120.617089044324,432207.049877389,723.140858523835,3101636.72182505,"scenario 3",0.16679611948707,0.139348056732792
"279",2,13,2020,"Aug","2020 August","Missouri",41749.9131156857,98.00000000001,302492.868428071,689.99999999429,3049743.57445391,"scenario 3",0.142028985508436,0.0991863286349362
"280",2,14,2020,"Sep","2020 September","Missouri",37634.4987301905,76.5609950531633,242295.063630979,818.4327560129,3013980.79364258,"scenario 3",0.093545858826741,0.0803903807688669
"281",2,17,2020,"Oct","2020 October","Missouri",33852.4150725998,60.8072645366757,232606.913127635,837.690856177162,3054156.6753671,"scenario 3",0.072589146805508,0.0761607664085131
"282",3,19,2020,"Nov","2020 November","Missouri",43912.544809706,48.5105644825788,245554.397102858,813.105778986929,3018945.53358643,"scenario 3",0.0596608285615919,0.0813378030080411
"283",3,21,2020,"Dec","2020 December","Missouri",65755.1437595125,44.4320346333936,247859.696909352,833.257691361768,3078257.78008042,"scenario 3",0.0533232817338651,0.0805194738768357
"284",3,22,2021,"Jan","2021 January","Missouri",48462.3109463255,44.6047422079078,240576.507939631,799.161557010497,2991592.19088457,"scenario 3",0.0558144242758187,0.0804175477769571
"285",3,24,2021,"Feb","2021 February","Missouri",30704.1745898534,58.9154779933282,253999.922072961,748.419358220083,2965483.22204439,"scenario 3",0.0787198745546121,0.0856521190829246
"286",3,26,2021,"Mar","2021 March","Missouri",39920.7188292414,51.7114370128808,235679.248762538,731.699634765206,3002339.87813936,"scenario 3",0.0706730392580753,0.0784985239274763
"287",1,2,2020,"May","2020 May","Montana",4770.85061012033,66.798237260388,110372.875980225,907.824625813554,543388.523711323,"scenario 3",0.0735805521914833,0.203119630179861
"288",1,6,2020,"Jun","2020 June","Montana",4316.36176391555,82.5578426212416,72929.8649897718,865.614885188185,541583.405705315,"scenario 3",0.0953747954591764,0.13466044975066
"289",1,10,2020,"Jul","2020 July","Montana",6074.24152303321,75.7623342156206,58876.0488097748,974.992797459087,540672.752118665,"scenario 3",0.0777055321978415,0.10889405574641
"290",2,13,2020,"Aug","2020 August","Montana",6955.5418962093,56.0000000000552,48498.8823443362,996.999999981035,531020.641349736,"scenario 3",0.0561685055176734,0.0913314447081811
"291",2,14,2020,"Sep","2020 September","Montana",6069.89177025174,40.7164502478157,32461.0759805872,1027.61970810714,533144.065833314,"scenario 3",0.0396220994270484,0.0608861245221775
"292",2,17,2020,"Oct","2020 October","Montana",7148.46400042033,33.694692816586,34586.2852022842,999.315686229045,527402.013138165,"scenario 3",0.0337177663484241,0.0655785991344397
"293",3,19,2020,"Nov","2020 November","Montana",8236.76070343361,31.9589601620002,41480.8883816877,970.451283901511,530273.031547679,"scenario 3",0.0329320602611967,0.0782255289517923
"294",3,21,2020,"Dec","2020 December","Montana",9721.06952117535,33.7748771320034,46789.1417353927,947.215252753209,523917.047065511,"scenario 3",0.0356570241387395,0.0893063930587129
"295",3,22,2021,"Jan","2021 January","Montana",8494.91558255613,28.641078703165,40678.3938630187,946.71860894967,530860.720497524,"scenario 3",0.0302530006618763,0.0766272438181051
"296",3,24,2021,"Feb","2021 February","Montana",6473.59945402925,27.5512508605854,37292.986792074,904.509147912413,538038.741483552,"scenario 3",0.0304598918918323,0.0693128280860311
"297",3,26,2021,"Mar","2021 March","Montana",7668.22705849596,28.544275981791,37858.5493286089,856.738003480051,531706.59107625,"scenario 3",0.0333173920916835,0.0712019560486881
"298",1,2,2020,"May","2020 May","Nebraska",15942.800656062,52.5135974947557,143783.130622614,659.523141580513,1012541.24287084,"scenario 3",0.0796235858667668,0.142002245967727
"299",1,6,2020,"Jun","2020 June","Nebraska",11017.3582839522,85.3897913489312,110880.833626757,642.128587653093,1018731.16213932,"scenario 3",0.132979270804655,0.108842094703287
"300",1,10,2020,"Jul","2020 July","Nebraska",11788.4469736955,81.0371977355433,99276.0652018474,663.453908779561,1039475.98896912,"scenario 3",0.122144427311632,0.095505876283205
"301",2,13,2020,"Aug","2020 August","Nebraska",13770.9145532953,52.0000000019784,50723.7139393926,799.999999742401,999763.071582871,"scenario 3",0.0650000000234029,0.0507357346767015
"302",2,14,2020,"Sep","2020 September","Nebraska",11016.0070913892,50.363979543024,46617.2221915513,811.013593881715,987464.175644577,"scenario 3",0.0621000436034238,0.047209026252645
"303",2,17,2020,"Oct","2020 October","Nebraska",11197.8659149634,39.1051613813785,45111.1402885323,773.105432007863,997446.403157835,"scenario 3",0.0505819255205813,0.0452266308703045
"304",3,19,2020,"Nov","2020 November","Nebraska",14862.7564508189,37.5362808613461,52232.2274493596,737.828766199548,1004474.15628595,"scenario 3",0.0508739731776658,0.0519995732319174
"305",3,21,2020,"Dec","2020 December","Nebraska",24306.6923726985,42.3876237538398,65356.4989796813,715.727159618544,1005591.01937722,"scenario 3",0.0592231595297164,0.064993121179779
"306",3,22,2021,"Jan","2021 January","Nebraska",15723.5583109764,31.3719988905776,49814.0391616262,703.021028474952,996022.83268762,"scenario 3",0.0446245526376817,0.0500129490276948
"307",3,24,2021,"Feb","2021 February","Nebraska",10490.7630260282,32.3138519054356,49338.9373064942,750.627611820396,1002936.89599667,"scenario 3",0.0430491116987678,0.0491944582988579
"308",3,26,2021,"Mar","2021 March","Nebraska",13850.6100736586,31.9805171032058,48860.3461646674,789.570767324633,997375.591646892,"scenario 3",0.040503674181819,0.0489889130773573
"309",1,2,2020,"May","2020 May","Nevada",24109.2110187989,148.796168859509,650582.555580557,587.665609194897,1465966.50026694,"scenario 3",0.253198700981261,0.443790874799724
"310",1,6,2020,"Jun","2020 June","Nevada",13786.2897559629,221.932754185024,547353.177711786,546.895360577433,1498006.51669255,"scenario 3",0.405804784942221,0.365387714681166
"311",1,10,2020,"Jul","2020 July","Nevada",22363.2978930279,200.258344749177,418599.58103958,550.534501872156,1508668.84526008,"scenario 3",0.363752578754239,0.277462865594879
"312",2,13,2020,"Aug","2020 August","Nevada",26043.3183529894,235.000000000008,368596.907848303,606.9999992147,1546086.59575518,"scenario 3",0.387149918128561,0.238406379604024
"313",2,14,2020,"Sep","2020 September","Nevada",14402.2986204971,216.852699718057,342815.429745258,712.357204146336,1521135.21088489,"scenario 3",0.304415675809618,0.225368150899506
"314",2,17,2020,"Oct","2020 October","Nevada",15006.285040697,154.578152369528,338933.873894197,775.212401932657,1521978.1886074,"scenario 3",0.199401031232414,0.222692990235503
"315",3,19,2020,"Nov","2020 November","Nevada",23445.477497059,131.909529469537,335045.860680309,748.742571104613,1508950.33653692,"scenario 3",0.176174742241425,0.222039024458053
"316",3,21,2020,"Dec","2020 December","Nevada",50279.2243512372,119.335754057713,303197.040271495,703.87914985092,1421248.12737016,"scenario 3",0.169540117906586,0.213331531934908
"317",3,22,2021,"Jan","2021 January","Nevada",27509.8666424798,121.521260174271,317707.471965347,741.577947238834,1489008.47225945,"scenario 3",0.163868492350317,0.213368478342672
"318",3,24,2021,"Feb","2021 February","Nevada",13638.7895297007,152.877489735677,357205.674864219,764.98017450529,1526909.79684482,"scenario 3",0.199845034983478,0.233940259995936
"319",3,26,2021,"Mar","2021 March","Nevada",19417.3388984578,132.937846681525,334281.539044027,733.155069027305,1517818.08028885,"scenario 3",0.18132295921775,0.220238211275235
